sensitivity_rank,n_removed,removed_cell_ids,removed_conditions,control_condition,treatment_condition,n_control,n_treatment,mean_auc_control,mean_auc_treatment,mean_difference_treatment_minus_control,dunnett_statistic,dunnett_pvalue_adjusted,ci_low_difference,ci_high_difference,significant_dunnett_adjusted_alpha
16,8,CONTROL/MEDIA__r9__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r3__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r6__sNA | PSAM/uPSEM__r7__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,12,1254.4444444444443,1506.25,251.80555555555566,1.8499337838933376,0.17709643055265945,-84.19200606308596,587.8031171741973,False
16,8,CONTROL/MEDIA__r9__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r3__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r6__sNA | PSAM/uPSEM__r7__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,8,1254.4444444444443,1447.8125,193.36805555555566,1.2891847610948675,0.44131388258595305,-176.88322437205153,563.6193354831628,False
16,8,CONTROL/MEDIA__r9__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r3__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r6__sNA | PSAM/uPSEM__r7__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,7,1254.4444444444443,996.4285714285714,-258.0158730158729,-1.6586141013340412,0.24885677978544374,-642.0130862943205,125.98134026257469,False
17,5,DREADD/CNO__r10__sNA | CONTROL/MEDIA__r5__sNA | CONTROL/MEDIA__r10__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,11,1173.3333333333333,1518.409090909091,345.07575757575773,2.3434341331335147,0.06322257163891587,-15.77148271527119,705.9229978667867,False
17,5,DREADD/CNO__r10__sNA | CONTROL/MEDIA__r5__sNA | CONTROL/MEDIA__r10__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,9,1173.3333333333333,1357.2222222222222,183.8888888888889,1.1906865484848577,0.49493911284435876,-194.57088956612301,562.3486673439008,False
17,5,DREADD/CNO__r10__sNA | CONTROL/MEDIA__r5__sNA | CONTROL/MEDIA__r10__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,10,1173.3333333333333,1022.75,-150.58333333333326,-1.0003617151885502,0.6227319973395533,-519.4602961716296,218.29362950496312,False
18,6,DREADD/CNO__r9__sNA | CONTROL/MEDIA__r8__sNA | LMO7/hCTZ__r3__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r3__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,11,1227.5,1509.7727272727273,282.27272727272725,2.023581661033498,0.12687256160241966,-61.51104894444239,626.0565034898968,False
18,6,DREADD/CNO__r9__sNA | CONTROL/MEDIA__r8__sNA | LMO7/hCTZ__r3__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r3__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,8,1227.5,1447.8125,220.3125,1.454832518795575,0.34757074093995677,-152.90614513189854,593.5311451318985,False
18,6,DREADD/CNO__r9__sNA | CONTROL/MEDIA__r8__sNA | LMO7/hCTZ__r3__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r3__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,9,1227.5,1031.111111111111,-196.3888888888889,-1.3388332440310866,0.4130515486376187,-557.9049684389142,165.12719066113647,False
19,7,DREADD/CNO__r3__sNA | DREADD/CNO__r7__sNA | DREADD/CNO__r9__sNA | DREADD/CNO__r10__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r3__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ,EYFP_Control_Media,DREADD_CNO,9,8,1135.2777777777778,1637.8125,502.5347222222222,3.109418332004157,0.01049859823174204,104.61609355820337,900.453350886241,True
19,7,DREADD/CNO__r3__sNA | DREADD/CNO__r7__sNA | DREADD/CNO__r9__sNA | DREADD/CNO__r10__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r3__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ,EYFP_Control_Media,LMO7_hCTZ,9,8,1135.2777777777778,1447.8125,312.5347222222222,1.9337991022158096,0.149935656854289,-85.38390644179663,710.453350886241,False
19,7,DREADD/CNO__r3__sNA | DREADD/CNO__r7__sNA | DREADD/CNO__r9__sNA | DREADD/CNO__r10__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r3__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ,EYFP_Control_Media,PSAM_uPSEM,9,12,1135.2777777777778,1181.4583333333333,46.18055555555543,0.3148710093929567,0.9787000231967112,-314.92471592354775,407.2858270346586,False
20,8,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r3__sNA | CONTROL/MEDIA__r9__sNA | LMO7/hCTZ__r2__sNA | LMO7/hCTZ__r4__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,11,1381.111111111111,1557.5,176.3888888888889,1.1468460188971588,0.5324466403967905,-203.30465683744814,556.082434615226,False
20,8,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r3__sNA | CONTROL/MEDIA__r9__sNA | LMO7/hCTZ__r2__sNA | LMO7/hCTZ__r4__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,6,1381.111111111111,1247.5,-133.6111111111111,-0.7408411774893632,0.8023615134244434,-578.8412588056235,311.6190365834013,False
20,8,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r3__sNA | CONTROL/MEDIA__r9__sNA | LMO7/hCTZ__r2__sNA | LMO7/hCTZ__r4__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,10,1381.111111111111,1022.75,-358.3611111111111,-2.279274417649879,0.0753681336573031,-746.5037551947247,29.781532972502532,False
21,8,DREADD/CNO__r5__sNA | DREADD/CNO__r11__sNA | DREADD/CNO__r12__sNA | CONTROL/MEDIA__r10__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r8__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,9,1224.0,1540.8333333333333,316.83333333333326,2.0637209619508194,0.1190857694815457,-62.736207087455455,696.402873754122,False
21,8,DREADD/CNO__r5__sNA | DREADD/CNO__r11__sNA | DREADD/CNO__r12__sNA | CONTROL/MEDIA__r10__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r8__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,9,1224.0,1357.2222222222222,133.22222222222217,0.8677543164576652,0.7268713349651306,-246.34731819856654,512.7917626430109,False
21,8,DREADD/CNO__r5__sNA | DREADD/CNO__r11__sNA | DREADD/CNO__r12__sNA | CONTROL/MEDIA__r10__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r8__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,8,1224.0,964.375,-259.625,-1.6380641485115492,0.2614147939258916,-651.481511017462,132.23151101746197,False
22,8,DREADD/CNO__r3__sNA | DREADD/CNO__r4__sNA | CONTROL/MEDIA__r4__sNA | CONTROL/MEDIA__r8__sNA | PSAM/uPSEM__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r6__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,10,1253.3333333333333,1584.25,330.91666666666674,2.1640130747363715,0.0954931344235248,-46.330592709965686,708.1639260432992,False
22,8,DREADD/CNO__r3__sNA | DREADD/CNO__r4__sNA | CONTROL/MEDIA__r4__sNA | CONTROL/MEDIA__r8__sNA | PSAM/uPSEM__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r6__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,9,1253.3333333333333,1357.2222222222222,103.88888888888891,0.662174029144715,0.8468514740048652,-283.1586326149891,490.9364103927669,False
22,8,DREADD/CNO__r3__sNA | DREADD/CNO__r4__sNA | CONTROL/MEDIA__r4__sNA | CONTROL/MEDIA__r8__sNA | PSAM/uPSEM__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r6__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,8,1253.3333333333333,1019.6875,-233.64583333333326,-1.4447630075492672,0.3504839912676667,-632.6052866568361,165.31361999016968,False
23,8,DREADD/CNO__r4__sNA | CONTROL/MEDIA__r2__sNA | CONTROL/MEDIA__r3__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r11__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,11,1415.5555555555557,1525.909090909091,110.35353535353534,0.7360947212985088,0.8042579658582082,-259.55029608658805,480.2573667936587,False
23,8,DREADD/CNO__r4__sNA | CONTROL/MEDIA__r2__sNA | CONTROL/MEDIA__r3__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r11__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,8,1415.5555555555557,1328.125,-87.43055555555566,-0.5394483615256034,0.9082472403694356,-487.32893267883776,312.46782156772645,False
23,8,DREADD/CNO__r4__sNA | CONTROL/MEDIA__r2__sNA | CONTROL/MEDIA__r3__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r11__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,8,1415.5555555555557,978.4375,-437.11805555555566,-2.6970275707886473,0.029430744283507893,-837.0164326788378,-37.219678432273554,True
24,8,DREADD/CNO__r3__sNA | DREADD/CNO__r9__sNA | CONTROL/MEDIA__r2__sNA | CONTROL/MEDIA__r7__sNA | CONTROL/MEDIA__r8__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r11__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,8,10,1273.4375,1566.5,293.0625,1.9297827310560343,0.14858930567182937,-79.96043577015155,666.0854357701515,False
24,8,DREADD/CNO__r3__sNA | DREADD/CNO__r9__sNA | CONTROL/MEDIA__r2__sNA | CONTROL/MEDIA__r7__sNA | CONTROL/MEDIA__r8__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r11__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,8,9,1273.4375,1357.2222222222222,83.78472222222217,0.5385748217529609,0.9039467546643637,-298.33767110253575,465.9071155469801,False
24,8,DREADD/CNO__r3__sNA | DREADD/CNO__r9__sNA | CONTROL/MEDIA__r2__sNA | CONTROL/MEDIA__r7__sNA | CONTROL/MEDIA__r8__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r11__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,8,9,1273.4375,1036.9444444444443,-236.49305555555566,-1.5201960675339496,0.3048296574363485,-618.6154488803136,145.62933776920227,False
25,7,DREADD/CNO__r3__sNA | DREADD/CNO__r9__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r2__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r3__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,10,1224.0,1566.5,342.5,2.3201806889163925,0.06913971360432258,-21.93214671736297,706.9321467173629,False
25,7,DREADD/CNO__r3__sNA | DREADD/CNO__r9__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r2__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r3__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,8,1224.0,1330.9375,106.9375,0.6829910263489721,0.839254859550464,-279.60116333932723,493.47616333932723,False
25,7,DREADD/CNO__r3__sNA | DREADD/CNO__r9__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r2__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r3__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,9,1224.0,1031.111111111111,-192.8888888888889,-1.2718265751676674,0.4556881852406197,-567.307326948315,181.52954917053722,False
26,7,DREADD/CNO__r4__sNA | CONTROL/MEDIA__r2__sNA | CONTROL/MEDIA__r4__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,8,11,1325.625,1525.909090909091,200.284090909091,1.330153979922776,0.4049344708284618,-169.00219974434873,569.5703815625307,False
26,7,DREADD/CNO__r4__sNA | CONTROL/MEDIA__r2__sNA | CONTROL/MEDIA__r4__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,8,8,1325.625,1371.5625,45.9375,0.283522990627439,0.9832243821394544,-351.43492363335525,443.30992363335525,False
26,7,DREADD/CNO__r4__sNA | CONTROL/MEDIA__r2__sNA | CONTROL/MEDIA__r4__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,8,10,1325.625,1022.75,-302.875,-1.9704394650512396,0.13646440265406845,-679.8555814068175,74.10558140681741,False
27,8,DREADD/CNO__r5__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r9__sNA | CONTROL/MEDIA__r11__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r8__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,8,11,1390.9375,1538.8636363636363,147.92613636363626,0.9124478741177982,0.6807493731457971,-250.36847384951858,546.220746576791,False
27,8,DREADD/CNO__r5__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r9__sNA | CONTROL/MEDIA__r11__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r8__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,8,9,1390.9375,1357.2222222222222,-33.71527777777783,-0.1988690245577167,0.9940848663189835,-450.2269510565305,382.7963955009748,False
27,8,DREADD/CNO__r5__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r9__sNA | CONTROL/MEDIA__r11__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r8__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,8,8,1390.9375,964.375,-426.5625,-2.445182520732566,0.05135092967620003,-855.1494759758699,2.0244759758699047,False
28,8,DREADD/CNO__r2__sNA | DREADD/CNO__r3__sNA | CONTROL/MEDIA__r2__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r7__sNA | PSAM/uPSEM__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,8,10,1412.8125,1536.5,123.6875,0.7875741706195519,0.7636260191097318,-262.0732598071826,509.4482598071826,False
28,8,DREADD/CNO__r2__sNA | DREADD/CNO__r3__sNA | CONTROL/MEDIA__r2__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r7__sNA | PSAM/uPSEM__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,8,9,1412.8125,1357.2222222222222,-55.59027777777783,-0.3455393752693727,0.9709084337313512,-450.7612194357115,339.58066388015584,False
28,8,DREADD/CNO__r2__sNA | DREADD/CNO__r3__sNA | CONTROL/MEDIA__r2__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r7__sNA | PSAM/uPSEM__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,8,9,1412.8125,1006.9444444444445,-405.86805555555554,-2.5228043457362235,0.04311198112971237,-801.0389972134892,-10.697113897621875,True
29,4,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,11,1293.0,1557.5,264.5,1.7542347380710162,0.2079037413963094,-105.42120369087417,634.4212036908741,False
29,4,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,9,1293.0,1357.2222222222222,64.22222222222217,0.4050467188772097,0.9572315005851545,-324.7794484565938,453.22389290103814,False
29,4,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,10,1293.0,1022.75,-270.25,-1.7511608529143254,0.20910234189734012,-648.8764230385505,108.3764230385504,False
30,6,DREADD/CNO__r4__sNA | CONTROL/MEDIA__r5__sNA | LMO7/hCTZ__r5__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,11,1261.75,1525.909090909091,264.159090909091,1.7269825042465095,0.2213762143701602,-112.81787675499083,641.1360585731728,False
30,6,DREADD/CNO__r4__sNA | CONTROL/MEDIA__r5__sNA | LMO7/hCTZ__r5__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,8,1261.75,1350.3125,88.5625,0.5333278831720529,0.9125734404288101,-320.6913474783714,497.8163474783714,False
30,6,DREADD/CNO__r4__sNA | CONTROL/MEDIA__r5__sNA | LMO7/hCTZ__r5__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,9,1261.75,969.1666666666666,-292.58333333333337,-1.8189875181732584,0.18760699590362273,-689.0047029807622,103.8380363140954,False
31,7,DREADD/CNO__r2__sNA | DREADD/CNO__r3__sNA | DREADD/CNO__r7__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r7__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,11,9,1299.7727272727273,1575.0,275.22727272727275,1.7965701070591455,0.19981249000508772,-103.50172306568027,653.9562685202258,False
31,7,DREADD/CNO__r2__sNA | DREADD/CNO__r3__sNA | DREADD/CNO__r7__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r7__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,11,9,1299.7727272727273,1357.2222222222222,57.44949494949492,0.3750066055197315,0.9677912841181284,-321.2795008434581,436.17849074244793,False
31,7,DREADD/CNO__r2__sNA | DREADD/CNO__r3__sNA | DREADD/CNO__r7__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r7__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,11,8,1299.7727272727273,985.0,-314.77272727272725,-1.9875210436506248,0.13944044842115888,-706.3041479107451,76.75869336529058,False
