radius_um,analysis_group,condition,replicate,sample_id,intersections,source_condition
95.0,Group III (Effector only),None_CNO,4,,4.0,CNO
100.0,Group III (Effector only),None_CNO,4,,4.0,CNO
105.0,Group III (Effector only),None_CNO,4,,4.0,CNO
110.0,Group III (Effector only),None_CNO,4,,3.0,CNO
115.0,Group III (Effector only),None_CNO,4,,3.0,CNO
120.0,Group III (Effector only),None_CNO,4,,2.0,CNO
125.0,Group III (Effector only),None_CNO,4,,2.0,CNO
130.0,Group III (Effector only),None_CNO,4,,2.0,CNO
135.0,Group III (Effector only),None_CNO,4,,2.0,CNO
140.0,Group III (Effector only),None_CNO,4,,2.0,CNO
145.0,Group III (Effector only),None_CNO,4,,2.0,CNO
150.0,Group III (Effector only),None_CNO,4,,1.0,CNO
5.0,Group III (Effector only),None_CNO,5,,0.0,CNO
10.0,Group III (Effector only),None_CNO,5,,8.0,CNO
15.0,Group III (Effector only),None_CNO,5,,17.0,CNO
20.0,Group III (Effector only),None_CNO,5,,20.0,CNO
25.0,Group III (Effector only),None_CNO,5,,21.0,CNO
30.0,Group III (Effector only),None_CNO,5,,24.0,CNO
35.0,Group III (Effector only),None_CNO,5,,27.0,CNO
40.0,Group III (Effector only),None_CNO,5,,24.0,CNO
45.0,Group III (Effector only),None_CNO,5,,27.0,CNO
50.0,Group III (Effector only),None_CNO,5,,25.0,CNO
55.0,Group III (Effector only),None_CNO,5,,26.0,CNO
60.0,Group III (Effector only),None_CNO,5,,22.0,CNO
65.0,Group III (Effector only),None_CNO,5,,22.0,CNO
70.0,Group III (Effector only),None_CNO,5,,21.0,CNO
75.0,Group III (Effector only),None_CNO,5,,20.0,CNO
80.0,Group III (Effector only),None_CNO,5,,17.0,CNO
85.0,Group III (Effector only),None_CNO,5,,14.0,CNO
90.0,Group III (Effector only),None_CNO,5,,13.0,CNO
95.0,Group III (Effector only),None_CNO,5,,13.0,CNO
100.0,Group III (Effector only),None_CNO,5,,11.0,CNO
105.0,Group III (Effector only),None_CNO,5,,9.0,CNO
110.0,Group III (Effector only),None_CNO,5,,8.0,CNO
115.0,Group III (Effector only),None_CNO,5,,7.0,CNO
120.0,Group III (Effector only),None_CNO,5,,6.0,CNO
125.0,Group III (Effector only),None_CNO,5,,8.0,CNO
130.0,Group III (Effector only),None_CNO,5,,6.0,CNO
135.0,Group III (Effector only),None_CNO,5,,6.0,CNO
140.0,Group III (Effector only),None_CNO,5,,5.0,CNO
145.0,Group III (Effector only),None_CNO,5,,3.0,CNO
150.0,Group III (Effector only),None_CNO,5,,2.0,CNO
155.0,Group III (Effector only),None_CNO,5,,2.0,CNO
160.0,Group III (Effector only),None_CNO,5,,2.0,CNO
165.0,Group III (Effector only),None_CNO,5,,2.0,CNO
170.0,Group III (Effector only),None_CNO,5,,1.0,CNO
175.0,Group III (Effector only),None_CNO,5,,1.0,CNO
180.0,Group III (Effector only),None_CNO,5,,1.0,CNO
5.0,Group III (Effector only),None_CNO,6,,0.0,CNO
10.0,Group III (Effector only),None_CNO,6,,2.0,CNO
15.0,Group III (Effector only),None_CNO,6,,7.0,CNO
20.0,Group III (Effector only),None_CNO,6,,7.0,CNO
25.0,Group III (Effector only),None_CNO,6,,8.0,CNO
30.0,Group III (Effector only),None_CNO,6,,8.0,CNO
35.0,Group III (Effector only),None_CNO,6,,10.0,CNO
40.0,Group III (Effector only),None_CNO,6,,14.0,CNO
45.0,Group III (Effector only),None_CNO,6,,10.0,CNO
50.0,Group III (Effector only),None_CNO,6,,14.0,CNO
55.0,Group III (Effector only),None_CNO,6,,12.0,CNO
60.0,Group III (Effector only),None_CNO,6,,12.0,CNO
65.0,Group III (Effector only),None_CNO,6,,11.0,CNO
70.0,Group III (Effector only),None_CNO,6,,11.0,CNO
75.0,Group III (Effector only),None_CNO,6,,14.0,CNO
80.0,Group III (Effector only),None_CNO,6,,11.0,CNO
85.0,Group III (Effector only),None_CNO,6,,10.0,CNO
90.0,Group III (Effector only),None_CNO,6,,9.0,CNO
95.0,Group III (Effector only),None_CNO,6,,10.0,CNO
100.0,Group III (Effector only),None_CNO,6,,13.0,CNO
105.0,Group III (Effector only),None_CNO,6,,13.0,CNO
110.0,Group III (Effector only),None_CNO,6,,12.0,CNO
115.0,Group III (Effector only),None_CNO,6,,14.0,CNO
120.0,Group III (Effector only),None_CNO,6,,12.0,CNO
125.0,Group III (Effector only),None_CNO,6,,8.0,CNO
130.0,Group III (Effector only),None_CNO,6,,7.0,CNO
135.0,Group III (Effector only),None_CNO,6,,6.0,CNO
140.0,Group III (Effector only),None_CNO,6,,7.0,CNO
145.0,Group III (Effector only),None_CNO,6,,8.0,CNO
150.0,Group III (Effector only),None_CNO,6,,7.0,CNO
155.0,Group III (Effector only),None_CNO,6,,9.0,CNO
160.0,Group III (Effector only),None_CNO,6,,7.0,CNO
165.0,Group III (Effector only),None_CNO,6,,6.0,CNO
170.0,Group III (Effector only),None_CNO,6,,7.0,CNO
175.0,Group III (Effector only),None_CNO,6,,6.0,CNO
180.0,Group III (Effector only),None_CNO,6,,6.0,CNO
185.0,Group III (Effector only),None_CNO,6,,6.0,CNO
190.0,Group III (Effector only),None_CNO,6,,6.0,CNO
195.0,Group III (Effector only),None_CNO,6,,6.0,CNO
200.0,Group III (Effector only),None_CNO,6,,5.0,CNO
205.0,Group III (Effector only),None_CNO,6,,5.0,CNO
210.0,Group III (Effector only),None_CNO,6,,11.0,CNO
215.0,Group III (Effector only),None_CNO,6,,5.0,CNO
220.0,Group III (Effector only),None_CNO,6,,4.0,CNO
225.0,Group III (Effector only),None_CNO,6,,4.0,CNO
230.0,Group III (Effector only),None_CNO,6,,4.0,CNO
235.0,Group III (Effector only),None_CNO,6,,4.0,CNO
240.0,Group III (Effector only),None_CNO,6,,4.0,CNO
245.0,Group III (Effector only),None_CNO,6,,4.0,CNO
250.0,Group III (Effector only),None_CNO,6,,2.0,CNO
255.0,Group III (Effector only),None_CNO,6,,2.0,CNO
260.0,Group III (Effector only),None_CNO,6,,2.0,CNO
265.0,Group III (Effector only),None_CNO,6,,4.0,CNO
270.0,Group III (Effector only),None_CNO,6,,2.0,CNO
275.0,Group III (Effector only),None_CNO,6,,2.0,CNO
280.0,Group III (Effector only),None_CNO,6,,2.0,CNO
285.0,Group III (Effector only),None_CNO,6,,2.0,CNO
290.0,Group III (Effector only),None_CNO,6,,1.0,CNO
295.0,Group III (Effector only),None_CNO,6,,1.0,CNO
300.0,Group III (Effector only),None_CNO,6,,1.0,CNO
305.0,Group III (Effector only),None_CNO,6,,1.0,CNO
310.0,Group III (Effector only),None_CNO,6,,1.0,CNO
315.0,Group III (Effector only),None_CNO,6,,1.0,CNO
320.0,Group III (Effector only),None_CNO,6,,1.0,CNO
325.0,Group III (Effector only),None_CNO,6,,1.0,CNO
330.0,Group III (Effector only),None_CNO,6,,1.0,CNO
335.0,Group III (Effector only),None_CNO,6,,1.0,CNO
340.0,Group III (Effector only),None_CNO,6,,1.0,CNO
345.0,Group III (Effector only),None_CNO,6,,3.0,CNO
350.0,Group III (Effector only),None_CNO,6,,3.0,CNO
5.0,Group III (Effector only),None_CNO,7,,0.0,CNO
10.0,Group III (Effector only),None_CNO,7,,4.0,CNO
15.0,Group III (Effector only),None_CNO,7,,8.0,CNO
20.0,Group III (Effector only),None_CNO,7,,16.0,CNO
25.0,Group III (Effector only),None_CNO,7,,7.0,CNO
30.0,Group III (Effector only),None_CNO,7,,9.0,CNO
35.0,Group III (Effector only),None_CNO,7,,7.0,CNO
40.0,Group III (Effector only),None_CNO,7,,7.0,CNO
45.0,Group III (Effector only),None_CNO,7,,9.0,CNO
50.0,Group III (Effector only),None_CNO,7,,8.0,CNO
55.0,Group III (Effector only),None_CNO,7,,9.0,CNO
60.0,Group III (Effector only),None_CNO,7,,14.0,CNO
65.0,Group III (Effector only),None_CNO,7,,24.0,CNO
70.0,Group III (Effector only),None_CNO,7,,10.0,CNO
75.0,Group III (Effector only),None_CNO,7,,9.0,CNO
80.0,Group III (Effector only),None_CNO,7,,9.0,CNO
85.0,Group III (Effector only),None_CNO,7,,8.0,CNO
90.0,Group III (Effector only),None_CNO,7,,6.0,CNO
95.0,Group III (Effector only),None_CNO,7,,5.0,CNO
100.0,Group III (Effector only),None_CNO,7,,4.0,CNO
105.0,Group III (Effector only),None_CNO,7,,4.0,CNO
110.0,Group III (Effector only),None_CNO,7,,3.0,CNO
115.0,Group III (Effector only),None_CNO,7,,1.0,CNO
120.0,Group III (Effector only),None_CNO,7,,1.0,CNO
125.0,Group III (Effector only),None_CNO,7,,1.0,CNO
130.0,Group III (Effector only),None_CNO,7,,1.0,CNO
135.0,Group III (Effector only),None_CNO,7,,1.0,CNO
140.0,Group III (Effector only),None_CNO,7,,1.0,CNO
145.0,Group III (Effector only),None_CNO,7,,1.0,CNO
150.0,Group III (Effector only),None_CNO,7,,1.0,CNO
5.0,Group III (Effector only),None_CNO,8,,0.0,CNO
10.0,Group III (Effector only),None_CNO,8,,0.0,CNO
15.0,Group III (Effector only),None_CNO,8,,3.0,CNO
20.0,Group III (Effector only),None_CNO,8,,4.0,CNO
25.0,Group III (Effector only),None_CNO,8,,7.0,CNO
30.0,Group III (Effector only),None_CNO,8,,10.0,CNO
35.0,Group III (Effector only),None_CNO,8,,10.0,CNO
40.0,Group III (Effector only),None_CNO,8,,9.0,CNO
45.0,Group III (Effector only),None_CNO,8,,10.0,CNO
50.0,Group III (Effector only),None_CNO,8,,12.0,CNO
55.0,Group III (Effector only),None_CNO,8,,12.0,CNO
60.0,Group III (Effector only),None_CNO,8,,16.0,CNO
65.0,Group III (Effector only),None_CNO,8,,16.0,CNO
70.0,Group III (Effector only),None_CNO,8,,16.0,CNO
75.0,Group III (Effector only),None_CNO,8,,16.0,CNO
80.0,Group III (Effector only),None_CNO,8,,21.0,CNO
85.0,Group III (Effector only),None_CNO,8,,16.0,CNO
90.0,Group III (Effector only),None_CNO,8,,19.0,CNO
95.0,Group III (Effector only),None_CNO,8,,14.0,CNO
100.0,Group III (Effector only),None_CNO,8,,18.0,CNO
105.0,Group III (Effector only),None_CNO,8,,15.0,CNO
110.0,Group III (Effector only),None_CNO,8,,18.0,CNO
115.0,Group III (Effector only),None_CNO,8,,15.0,CNO
120.0,Group III (Effector only),None_CNO,8,,14.0,CNO
125.0,Group III (Effector only),None_CNO,8,,13.0,CNO
130.0,Group III (Effector only),None_CNO,8,,15.0,CNO
135.0,Group III (Effector only),None_CNO,8,,13.0,CNO
140.0,Group III (Effector only),None_CNO,8,,15.0,CNO
145.0,Group III (Effector only),None_CNO,8,,12.0,CNO
150.0,Group III (Effector only),None_CNO,8,,11.0,CNO
155.0,Group III (Effector only),None_CNO,8,,9.0,CNO
160.0,Group III (Effector only),None_CNO,8,,7.0,CNO
165.0,Group III (Effector only),None_CNO,8,,8.0,CNO
170.0,Group III (Effector only),None_CNO,8,,7.0,CNO
175.0,Group III (Effector only),None_CNO,8,,8.0,CNO
180.0,Group III (Effector only),None_CNO,8,,8.0,CNO
185.0,Group III (Effector only),None_CNO,8,,3.0,CNO
190.0,Group III (Effector only),None_CNO,8,,3.0,CNO
195.0,Group III (Effector only),None_CNO,8,,3.0,CNO
200.0,Group III (Effector only),None_CNO,8,,2.0,CNO
205.0,Group III (Effector only),None_CNO,8,,2.0,CNO
210.0,Group III (Effector only),None_CNO,8,,2.0,CNO
215.0,Group III (Effector only),None_CNO,8,,2.0,CNO
220.0,Group III (Effector only),None_CNO,8,,2.0,CNO
225.0,Group III (Effector only),None_CNO,8,,2.0,CNO
230.0,Group III (Effector only),None_CNO,8,,1.0,CNO
235.0,Group III (Effector only),None_CNO,8,,1.0,CNO
240.0,Group III (Effector only),None_CNO,8,,1.0,CNO
245.0,Group III (Effector only),None_CNO,8,,1.0,CNO
5.0,Group III (Effector only),None_CNO,9,,0.0,CNO
10.0,Group III (Effector only),None_CNO,9,,0.0,CNO
15.0,Group III (Effector only),None_CNO,9,,1.0,CNO
20.0,Group III (Effector only),None_CNO,9,,1.0,CNO
25.0,Group III (Effector only),None_CNO,9,,1.0,CNO
30.0,Group III (Effector only),None_CNO,9,,1.0,CNO
35.0,Group III (Effector only),None_CNO,9,,1.0,CNO
40.0,Group III (Effector only),None_CNO,9,,2.0,CNO
45.0,Group III (Effector only),None_CNO,9,,2.0,CNO
50.0,Group III (Effector only),None_CNO,9,,2.0,CNO
55.0,Group III (Effector only),None_CNO,9,,2.0,CNO
60.0,Group III (Effector only),None_CNO,9,,3.0,CNO
65.0,Group III (Effector only),None_CNO,9,,3.0,CNO
70.0,Group III (Effector only),None_CNO,9,,3.0,CNO
75.0,Group III (Effector only),None_CNO,9,,4.0,CNO
80.0,Group III (Effector only),None_CNO,9,,3.0,CNO
85.0,Group III (Effector only),None_CNO,9,,3.0,CNO
90.0,Group III (Effector only),None_CNO,9,,4.0,CNO
95.0,Group III (Effector only),None_CNO,9,,4.0,CNO
100.0,Group III (Effector only),None_CNO,9,,4.0,CNO
105.0,Group III (Effector only),None_CNO,9,,5.0,CNO
110.0,Group III (Effector only),None_CNO,9,,5.0,CNO
115.0,Group III (Effector only),None_CNO,9,,6.0,CNO
120.0,Group III (Effector only),None_CNO,9,,7.0,CNO
125.0,Group III (Effector only),None_CNO,9,,4.0,CNO
130.0,Group III (Effector only),None_CNO,9,,7.0,CNO
135.0,Group III (Effector only),None_CNO,9,,5.0,CNO
140.0,Group III (Effector only),None_CNO,9,,5.0,CNO
145.0,Group III (Effector only),None_CNO,9,,3.0,CNO
150.0,Group III (Effector only),None_CNO,9,,2.0,CNO
155.0,Group III (Effector only),None_CNO,9,,2.0,CNO
160.0,Group III (Effector only),None_CNO,9,,1.0,CNO
165.0,Group III (Effector only),None_CNO,9,,1.0,CNO
5.0,Group III (Effector only),None_CNO,10,,0.0,CNO
10.0,Group III (Effector only),None_CNO,10,,4.0,CNO
15.0,Group III (Effector only),None_CNO,10,,9.0,CNO
20.0,Group III (Effector only),None_CNO,10,,9.0,CNO
25.0,Group III (Effector only),None_CNO,10,,11.0,CNO
30.0,Group III (Effector only),None_CNO,10,,13.0,CNO
35.0,Group III (Effector only),None_CNO,10,,13.0,CNO
40.0,Group III (Effector only),None_CNO,10,,12.0,CNO
45.0,Group III (Effector only),None_CNO,10,,12.0,CNO
50.0,Group III (Effector only),None_CNO,10,,12.0,CNO
55.0,Group III (Effector only),None_CNO,10,,12.0,CNO
60.0,Group III (Effector only),None_CNO,10,,14.0,CNO
65.0,Group III (Effector only),None_CNO,10,,13.0,CNO
70.0,Group III (Effector only),None_CNO,10,,11.0,CNO
75.0,Group III (Effector only),None_CNO,10,,11.0,CNO
80.0,Group III (Effector only),None_CNO,10,,11.0,CNO
85.0,Group III (Effector only),None_CNO,10,,10.0,CNO
90.0,Group III (Effector only),None_CNO,10,,8.0,CNO
95.0,Group III (Effector only),None_CNO,10,,8.0,CNO
100.0,Group III (Effector only),None_CNO,10,,5.0,CNO
105.0,Group III (Effector only),None_CNO,10,,5.0,CNO
110.0,Group III (Effector only),None_CNO,10,,3.0,CNO
115.0,Group III (Effector only),None_CNO,10,,2.0,CNO
120.0,Group III (Effector only),None_CNO,10,,2.0,CNO
125.0,Group III (Effector only),None_CNO,10,,2.0,CNO
130.0,Group III (Effector only),None_CNO,10,,10.0,CNO
135.0,Group III (Effector only),None_CNO,10,,4.0,CNO
140.0,Group III (Effector only),None_CNO,10,,3.0,CNO
145.0,Group III (Effector only),None_CNO,10,,9.0,CNO
150.0,Group III (Effector only),None_CNO,10,,3.0,CNO
155.0,Group III (Effector only),None_CNO,10,,1.0,CNO
160.0,Group III (Effector only),None_CNO,10,,1.0,CNO
165.0,Group III (Effector only),None_CNO,10,,1.0,CNO
170.0,Group III (Effector only),None_CNO,10,,1.0,CNO
175.0,Group III (Effector only),None_CNO,10,,1.0,CNO
180.0,Group III (Effector only),None_CNO,10,,1.0,CNO
185.0,Group III (Effector only),None_CNO,10,,1.0,CNO
190.0,Group III (Effector only),None_CNO,10,,1.0,CNO
195.0,Group III (Effector only),None_CNO,10,,1.0,CNO
200.0,Group III (Effector only),None_CNO,10,,1.0,CNO
205.0,Group III (Effector only),None_CNO,10,,1.0,CNO
210.0,Group III (Effector only),None_CNO,10,,1.0,CNO
215.0,Group III (Effector only),None_CNO,10,,1.0,CNO
220.0,Group III (Effector only),None_CNO,10,,1.0,CNO
225.0,Group III (Effector only),None_CNO,10,,1.0,CNO
230.0,Group III (Effector only),None_CNO,10,,1.0,CNO
235.0,Group III (Effector only),None_CNO,10,,1.0,CNO
240.0,Group III (Effector only),None_CNO,10,,1.0,CNO
245.0,Group III (Effector only),None_CNO,10,,1.0,CNO
5.0,Group III (Effector only),None_CNO,11,,0.0,CNO
10.0,Group III (Effector only),None_CNO,11,,0.0,CNO
15.0,Group III (Effector only),None_CNO,11,,5.0,CNO
20.0,Group III (Effector only),None_CNO,11,,10.0,CNO
25.0,Group III (Effector only),None_CNO,11,,11.0,CNO
30.0,Group III (Effector only),None_CNO,11,,11.0,CNO
35.0,Group III (Effector only),None_CNO,11,,12.0,CNO
40.0,Group III (Effector only),None_CNO,11,,14.0,CNO
45.0,Group III (Effector only),None_CNO,11,,13.0,CNO
50.0,Group III (Effector only),None_CNO,11,,13.0,CNO
55.0,Group III (Effector only),None_CNO,11,,14.0,CNO
60.0,Group III (Effector only),None_CNO,11,,15.0,CNO
65.0,Group III (Effector only),None_CNO,11,,15.0,CNO
70.0,Group III (Effector only),None_CNO,11,,15.0,CNO
75.0,Group III (Effector only),None_CNO,11,,15.0,CNO
80.0,Group III (Effector only),None_CNO,11,,15.0,CNO
85.0,Group III (Effector only),None_CNO,11,,15.0,CNO
90.0,Group III (Effector only),None_CNO,11,,15.0,CNO
95.0,Group III (Effector only),None_CNO,11,,14.0,CNO
100.0,Group III (Effector only),None_CNO,11,,13.0,CNO
105.0,Group III (Effector only),None_CNO,11,,12.0,CNO
110.0,Group III (Effector only),None_CNO,11,,10.0,CNO
115.0,Group III (Effector only),None_CNO,11,,10.0,CNO
120.0,Group III (Effector only),None_CNO,11,,9.0,CNO
125.0,Group III (Effector only),None_CNO,11,,9.0,CNO
130.0,Group III (Effector only),None_CNO,11,,9.0,CNO
135.0,Group III (Effector only),None_CNO,11,,8.0,CNO
140.0,Group III (Effector only),None_CNO,11,,8.0,CNO
145.0,Group III (Effector only),None_CNO,11,,8.0,CNO
150.0,Group III (Effector only),None_CNO,11,,8.0,CNO
155.0,Group III (Effector only),None_CNO,11,,8.0,CNO
160.0,Group III (Effector only),None_CNO,11,,8.0,CNO
165.0,Group III (Effector only),None_CNO,11,,6.0,CNO
170.0,Group III (Effector only),None_CNO,11,,5.0,CNO
175.0,Group III (Effector only),None_CNO,11,,4.0,CNO
180.0,Group III (Effector only),None_CNO,11,,3.0,CNO
185.0,Group III (Effector only),None_CNO,11,,3.0,CNO
190.0,Group III (Effector only),None_CNO,11,,2.0,CNO
195.0,Group III (Effector only),None_CNO,11,,2.0,CNO
200.0,Group III (Effector only),None_CNO,11,,2.0,CNO
205.0,Group III (Effector only),None_CNO,11,,1.0,CNO
210.0,Group III (Effector only),None_CNO,11,,1.0,CNO
215.0,Group III (Effector only),None_CNO,11,,1.0,CNO
220.0,Group III (Effector only),None_CNO,11,,1.0,CNO
225.0,Group III (Effector only),None_CNO,11,,3.0,CNO
230.0,Group III (Effector only),None_CNO,11,,1.0,CNO
235.0,Group III (Effector only),None_CNO,11,,1.0,CNO
240.0,Group III (Effector only),None_CNO,11,,1.0,CNO
245.0,Group III (Effector only),None_CNO,11,,1.0,CNO
250.0,Group III (Effector only),None_CNO,11,,1.0,CNO
255.0,Group III (Effector only),None_CNO,11,,5.0,CNO
260.0,Group III (Effector only),None_CNO,11,,1.0,CNO
265.0,Group III (Effector only),None_CNO,11,,1.0,CNO
270.0,Group III (Effector only),None_CNO,11,,2.0,CNO
5.0,Group III (Effector only),None_Vehicle,1,,0.0,MEDIA
10.0,Group III (Effector only),None_Vehicle,1,,1.0,MEDIA
15.0,Group III (Effector only),None_Vehicle,1,,4.0,MEDIA
20.0,Group III (Effector only),None_Vehicle,1,,8.0,MEDIA
25.0,Group III (Effector only),None_Vehicle,1,,10.0,MEDIA
30.0,Group III (Effector only),None_Vehicle,1,,11.0,MEDIA
35.0,Group III (Effector only),None_Vehicle,1,,14.0,MEDIA
40.0,Group III (Effector only),None_Vehicle,1,,14.0,MEDIA
45.0,Group III (Effector only),None_Vehicle,1,,17.0,MEDIA
50.0,Group III (Effector only),None_Vehicle,1,,17.0,MEDIA
55.0,Group III (Effector only),None_Vehicle,1,,17.0,MEDIA
60.0,Group III (Effector only),None_Vehicle,1,,17.0,MEDIA
65.0,Group III (Effector only),None_Vehicle,1,,15.0,MEDIA
70.0,Group III (Effector only),None_Vehicle,1,,16.0,MEDIA
75.0,Group III (Effector only),None_Vehicle,1,,16.0,MEDIA
80.0,Group III (Effector only),None_Vehicle,1,,16.0,MEDIA
85.0,Group III (Effector only),None_Vehicle,1,,16.0,MEDIA
90.0,Group III (Effector only),None_Vehicle,1,,16.0,MEDIA
95.0,Group III (Effector only),None_Vehicle,1,,20.0,MEDIA
100.0,Group III (Effector only),None_Vehicle,1,,17.0,MEDIA
105.0,Group III (Effector only),None_Vehicle,1,,17.0,MEDIA
110.0,Group III (Effector only),None_Vehicle,1,,17.0,MEDIA
115.0,Group III (Effector only),None_Vehicle,1,,18.0,MEDIA
120.0,Group III (Effector only),None_Vehicle,1,,16.0,MEDIA
125.0,Group III (Effector only),None_Vehicle,1,,13.0,MEDIA
130.0,Group III (Effector only),None_Vehicle,1,,14.0,MEDIA
135.0,Group III (Effector only),None_Vehicle,1,,13.0,MEDIA
140.0,Group III (Effector only),None_Vehicle,1,,13.0,MEDIA
145.0,Group III (Effector only),None_Vehicle,1,,12.0,MEDIA
150.0,Group III (Effector only),None_Vehicle,1,,13.0,MEDIA
155.0,Group III (Effector only),None_Vehicle,1,,17.0,MEDIA
160.0,Group III (Effector only),None_Vehicle,1,,14.0,MEDIA
165.0,Group III (Effector only),None_Vehicle,1,,12.0,MEDIA
170.0,Group III (Effector only),None_Vehicle,1,,12.0,MEDIA
175.0,Group III (Effector only),None_Vehicle,1,,13.0,MEDIA
180.0,Group III (Effector only),None_Vehicle,1,,12.0,MEDIA
185.0,Group III (Effector only),None_Vehicle,1,,17.0,MEDIA
190.0,Group III (Effector only),None_Vehicle,1,,13.0,MEDIA
195.0,Group III (Effector only),None_Vehicle,1,,14.0,MEDIA
200.0,Group III (Effector only),None_Vehicle,1,,14.0,MEDIA
205.0,Group III (Effector only),None_Vehicle,1,,16.0,MEDIA
210.0,Group III (Effector only),None_Vehicle,1,,11.0,MEDIA
215.0,Group III (Effector only),None_Vehicle,1,,10.0,MEDIA
220.0,Group III (Effector only),None_Vehicle,1,,15.0,MEDIA
225.0,Group III (Effector only),None_Vehicle,1,,11.0,MEDIA
230.0,Group III (Effector only),None_Vehicle,1,,11.0,MEDIA
235.0,Group III (Effector only),None_Vehicle,1,,8.0,MEDIA
240.0,Group III (Effector only),None_Vehicle,1,,8.0,MEDIA
245.0,Group III (Effector only),None_Vehicle,1,,9.0,MEDIA
250.0,Group III (Effector only),None_Vehicle,1,,10.0,MEDIA
255.0,Group III (Effector only),None_Vehicle,1,,10.0,MEDIA
260.0,Group III (Effector only),None_Vehicle,1,,10.0,MEDIA
265.0,Group III (Effector only),None_Vehicle,1,,9.0,MEDIA
270.0,Group III (Effector only),None_Vehicle,1,,11.0,MEDIA
275.0,Group III (Effector only),None_Vehicle,1,,6.0,MEDIA
280.0,Group III (Effector only),None_Vehicle,1,,5.0,MEDIA
285.0,Group III (Effector only),None_Vehicle,1,,4.0,MEDIA
290.0,Group III (Effector only),None_Vehicle,1,,3.0,MEDIA
5.0,Group III (Effector only),None_Vehicle,2,,0.0,MEDIA
10.0,Group III (Effector only),None_Vehicle,2,,3.0,MEDIA
15.0,Group III (Effector only),None_Vehicle,2,,11.0,MEDIA
20.0,Group III (Effector only),None_Vehicle,2,,12.0,MEDIA
25.0,Group III (Effector only),None_Vehicle,2,,12.0,MEDIA
30.0,Group III (Effector only),None_Vehicle,2,,8.0,MEDIA
35.0,Group III (Effector only),None_Vehicle,2,,8.0,MEDIA
40.0,Group III (Effector only),None_Vehicle,2,,9.0,MEDIA
45.0,Group III (Effector only),None_Vehicle,2,,10.0,MEDIA
50.0,Group III (Effector only),None_Vehicle,2,,10.0,MEDIA
55.0,Group III (Effector only),None_Vehicle,2,,9.0,MEDIA
60.0,Group III (Effector only),None_Vehicle,2,,13.0,MEDIA
65.0,Group III (Effector only),None_Vehicle,2,,12.0,MEDIA
70.0,Group III (Effector only),None_Vehicle,2,,12.0,MEDIA
75.0,Group III (Effector only),None_Vehicle,2,,11.0,MEDIA
80.0,Group III (Effector only),None_Vehicle,2,,11.0,MEDIA
85.0,Group III (Effector only),None_Vehicle,2,,11.0,MEDIA
90.0,Group III (Effector only),None_Vehicle,2,,14.0,MEDIA
95.0,Group III (Effector only),None_Vehicle,2,,12.0,MEDIA
100.0,Group III (Effector only),None_Vehicle,2,,15.0,MEDIA
105.0,Group III (Effector only),None_Vehicle,2,,21.0,MEDIA
110.0,Group III (Effector only),None_Vehicle,2,,14.0,MEDIA
115.0,Group III (Effector only),None_Vehicle,2,,11.0,MEDIA
